YEAR_TITLE_III,COUNTY_DISTRICT,COUNTY_DISTRICT_NAME,TITLE_III,YEAR_ASSESSMENT,AMAO1_MET,AMAO2_MET,AMAO3_MET,AMAO_MET,CONSECUTIVE_YEARS_NOT_MET,TITLE_III_STATUS
2010,46132,RICHARDS R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,46134,WEST PLAINS R-VII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,48066,FORT OSAGE R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,48068,BLUE SPRINGS R-IV,Y,2009, ,NOT MET,MET,NOT MET,3,Title III District Improvement Year 2
2010,48069,GRAIN VALLEY R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,48070,OAK GROVE R-VI, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,48071,LEE'S SUMMIT R-VII,Y,2009, ,NOT MET,NOT MET,NOT MET,1, 
2010,48072,HICKMAN MILLS C-1,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,48073,RAYTOWN C-2,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,48074,GRANDVIEW C-4,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,48075,LONE JACK C-6, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,48077,INDEPENDENCE 30,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,48078,KANSAS CITY 33,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,48080,CENTER 58,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,48902,ALTA VISTA CHARTER SCH.,Y,2009, ,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2010,48909,ALLEN VILLAGE,Y,2009, ,NOT MET,MET,NOT MET,1, 
2010,48910,LEE A. TOLBERT COM. ACADEMY, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,48912,DELLA LAMB ELEM.,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,48915,SCUOLA VITA NUOVA,Y,2009, ,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2010,48919,RENAISSANCE ACAD MATH AND SCI,Y,2009, , ,MET,MET,0, 
2010,49132,CARL JUNCTION R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,49137,JASPER CO. R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,49140,SARCOXIE R-II, ,2009, , ,MET,MET,0, 
2010,49142,CARTHAGE R-IX,Y,2009, ,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 2
2010,49144,WEBB CITY R-VII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,49148,JOPLIN SCHOOLS,Y,2009, ,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 1
2010,50001,NORTHWEST R-I, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,50003,HILLSBORO R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,50005,DUNKLIN R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,50006,FESTUS R-VI, ,2009, , ,MET,MET,0, 
2010,50007,JEFFERSON CO. R-VII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,50009,SUNRISE R-IX, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,50010,WINDSOR C-1, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,50012,FOX C-6,Y,2009, ,NOT MET,NOT MET,NOT MET,1, 
2010,50013,CRYSTAL CITY 47, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,51155,KNOB NOSTER R-VIII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,51159,WARRENSBURG R-VI,Y,2009, ,NOT MET,MET,NOT MET,2,Title III District Improvement Year 1
2010,53113,LEBANON R-III, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,54039,LAFAYETTE CO. C-1, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,54041,ODESSA R-VII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,54042,SANTA FE R-X, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,54045,LEXINGTON R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,55104,MILLER R-II, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,55105,PIERCE CITY R-VI, ,2009, , ,MET,MET,0, 
2010,55108,MT. VERNON R-V, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,55110,AURORA R-VIII, ,2009, ,NOT MET,MET,NOT MET,0, 
2010,55111,VERONA R-VII, ,2009, ,NOT MET,MET,NOT MET,0, 
